PaymentID,ReportID,PaymentMethod,PaymentDate,TotalAmount,CompanyPaidAmount,EmployeeDueAmount,PaymentStatus
PAY-3791,722c978a-3dc1-43ff-8f49-58f291404173,ExpenseReimbursement,2025-07-23T00:00:00,546.16,542.56,3.6,PAID
PAY-3792,72318daa-9866-4264-aa92-c3e9d3eba7e4,ExpenseReimbursement,2025-07-22T00:00:00,1135.32,968.87,166.45,PAID
PAY-3793,723872e2-fb60-4ad3-aee7-bede484624f7,ExpenseReimbursement,2024-09-08T00:00:00,1333.97,1008.2,325.77,PAID
PAY-3794,72418072-0e1a-4fcd-8a9f-9088558898c5,ExpenseReimbursement,2024-09-15T00:00:00,29.81,28.49,1.32,PAID
PAY-3795,7249e21b-39f0-4c7a-a839-8c7ba4537001,BankTransfer,2024-01-08T00:00:00,1223.51,980.91,242.6,PAID
PAY-3796,725e1fad-eb48-4939-8c4c-365c3333011c,ExpenseReimbursement,2024-06-23T00:00:00,368.33,315.08,53.25,PAID
PAY-3797,726a531d-f243-4764-829a-72748ad14eab,ExpenseReimbursement,2024-01-07T00:00:00,594.66,455.2,139.46,PAID
PAY-3798,7270f1e6-9f88-45fd-a381-9fd23439d8e6,BankTransfer,2025-04-16T00:00:00,863.79,735.13,128.66,PAID
PAY-3799,72789d97-f07c-4b18-aa97-dacc680c2b9a,CorporateCardSettlement,2024-11-24T00:00:00,535.71,447.54,88.17,PAID
PAY-3800,72841eee-8228-4ddf-a832-0436beea4ace,ExpenseReimbursement,2025-03-22T00:00:00,1037.25,792.29,244.96,PAID
PAY-3801,72999ed4-a6f2-45ca-95b6-b96dba6ec9f6,CorporateCardSettlement,2024-01-11T00:00:00,258.04,219.62,38.42,PAID
PAY-3802,72a865e8-28c0-44c2-8b5c-2a407a17f5e5,CorporateCardSettlement,2023-12-24T00:00:00,718.74,599.54,119.2,PAID
PAY-3803,72af0120-42a2-43da-8d4f-947dd0b2298b,BankTransfer,2024-02-06T00:00:00,1278.78,1177.1,101.68,PAID
PAY-3804,72b2bdc7-c320-44a5-8923-4a614e8f85be,BankTransfer,2025-09-18T00:00:00,436.87,356.83,80.04,PAID
PAY-3805,72b665ad-bd12-4c08-b121-4b0553a08b99,ExpenseReimbursement,2024-04-03T00:00:00,467.29,392.83,74.46,PAID
PAY-3806,72c60690-2136-4131-b935-ea325a6e0766,ExpenseReimbursement,2024-07-14T00:00:00,1020.24,857.07,163.17,PAID
PAY-3807,72d0364a-ac20-4dec-8cf4-2363a1d2a206,BankTransfer,2024-03-29T00:00:00,987.25,958.72,28.53,PAID
PAY-3808,72ee1d4d-26b6-4c4a-8ab4-73a25b1f41b6,BankTransfer,2024-06-03T00:00:00,186.15,162.4,23.75,PAID
PAY-3809,72f34929-94b6-4cd0-a372-c0373c062cdd,CorporateCardSettlement,2025-07-26T00:00:00,1398.35,1329.33,69.02,PAID
PAY-3810,7300af2f-1456-4c75-9c89-a2280aa7becd,BankTransfer,2025-04-03T00:00:00,764.83,627.64,137.19,PAID
PAY-3811,73042e26-1faf-4c80-b4c9-52538b7d105c,BankTransfer,2025-06-02T00:00:00,674.87,538.66,136.21,PAID
PAY-3812,730be099-1728-4396-82d2-e704cbc441a2,CorporateCardSettlement,2024-06-07T00:00:00,30.36,27.39,2.97,PAID
PAY-3813,730c19d7-9061-4de2-be75-060eb9921216,ExpenseReimbursement,2024-01-02T00:00:00,1254.41,1219.72,34.69,PAID
PAY-3814,73118a3d-e314-4acb-b55a-e7badb479446,CorporateCardSettlement,2025-08-04T00:00:00,871.32,712.86,158.46,PAID
PAY-3815,7316c41b-a24a-4929-be74-f03982473e12,CorporateCardSettlement,2023-12-21T00:00:00,284.23,260.44,23.79,PAID
PAY-3816,731c8f24-1991-4c57-979f-1361f71978c5,CorporateCardSettlement,2024-07-03T00:00:00,1390.7,1102.68,288.02,PAID
PAY-3817,731f962d-f420-42f5-8925-6928e831a153,CorporateCardSettlement,2025-06-26T00:00:00,825.59,783.86,41.73,PAID
PAY-3818,7323fdb7-1bb8-4fa3-b4e8-14826915dec2,CorporateCardSettlement,2025-05-31T00:00:00,986.63,927.01,59.62,PAID
PAY-3819,732998fd-2b19-41ba-b970-5f4fc32708dc,CorporateCardSettlement,2024-12-10T00:00:00,131.88,99.1,32.78,PAID
PAY-3820,732da019-82ab-44f4-8c3a-4ffd763053f5,CorporateCardSettlement,2024-05-25T00:00:00,790.93,702.55,88.38,PAID
PAY-3821,73344393-426b-441a-a0bf-a5fd3a40c821,BankTransfer,2025-03-04T00:00:00,1008.85,870.88,137.97,PAID
PAY-3822,733e17dd-6de9-458e-9466-079b37b3cfb4,ExpenseReimbursement,2023-12-07T00:00:00,716.55,538.91,177.64,PAID
PAY-3823,734c14f4-63b5-4dea-8d71-5b1aa862feec,CorporateCardSettlement,2025-06-26T00:00:00,468.89,383.92,84.97,PAID
PAY-3824,734c2d57-cad9-4883-9730-5f5e13a45541,BankTransfer,2025-09-08T00:00:00,1122.39,868.35,254.04,PAID
PAY-3825,734cc881-6138-42fe-8e53-8e4063ec163d,ExpenseReimbursement,2023-11-04T00:00:00,380.52,320.54,59.98,PAID
PAY-3826,735156c1-303e-4d06-a6da-9934a9abcfae,ExpenseReimbursement,2024-07-28T00:00:00,1378.53,1298.14,80.39,PAID
PAY-3827,7356a4a4-e385-4f62-a42a-4fdaf6cfbc2e,BankTransfer,2025-05-09T00:00:00,1060.68,902.5,158.18,PAID
PAY-3828,735a06fd-3952-48d0-a248-09b2f9783132,CorporateCardSettlement,2024-02-09T00:00:00,960.98,864.17,96.81,PAID
PAY-3829,735a90d2-d56b-4df4-aa67-8009eeb242fb,ExpenseReimbursement,2024-09-05T00:00:00,279.86,239.83,40.03,PAID
PAY-3830,735ae632-e703-4200-bc82-38790877eea8,ExpenseReimbursement,2023-10-25T00:00:00,370.36,367.81,2.55,PAID
PAY-3831,7373f261-2abe-4bc3-926a-fd3398f2644b,ExpenseReimbursement,2023-11-21T00:00:00,631.15,491.45,139.7,PAID
PAY-3832,737e1af1-9247-4d77-a59d-99e215a5594e,CorporateCardSettlement,2024-09-23T00:00:00,1116.16,1003.42,112.74,PAID
PAY-3833,737e275c-6cbc-4394-b3f6-c16b204596d1,ExpenseReimbursement,2023-11-15T00:00:00,481.55,480.03,1.52,PAID
PAY-3834,7396904a-0665-47e0-a6ad-e76eacc46fb4,CorporateCardSettlement,2025-09-30T00:00:00,389.49,303.11,86.38,PAID
PAY-3835,73989c6d-1056-41e6-ae9f-95e9c28f52a0,ExpenseReimbursement,2025-04-21T00:00:00,85.92,64.86,21.06,PAID
PAY-3836,73a756e0-cd51-48c6-9864-543b5c7bcd62,CorporateCardSettlement,2024-05-22T00:00:00,1424.92,1391.43,33.49,PAID
PAY-3837,73aaa1d7-ab48-41c4-8a67-ac41b4f705bc,ExpenseReimbursement,2024-08-08T00:00:00,125.16,94.39,30.77,PAID
PAY-3838,73b3e5d3-10e8-416a-8937-25eb86f9fe05,ExpenseReimbursement,2024-06-22T00:00:00,339.33,262.55,76.78,PAID
PAY-3839,73b85652-468b-455d-8255-f20b178fdb72,ExpenseReimbursement,2024-04-11T00:00:00,617.43,568.11,49.32,PAID
PAY-3840,73cc0859-6a33-4048-8526-23189e19e73e,BankTransfer,2024-05-17T00:00:00,1170.68,986.13,184.55,PAID
PAY-3841,73cf611d-f8f4-432a-ad7e-cf357f5fda22,CorporateCardSettlement,2024-06-20T00:00:00,476.09,397.61,78.48,PAID
PAY-3842,73f094b7-4a48-4c83-a3c5-1e287a2a7e52,BankTransfer,2025-04-17T00:00:00,1497.57,1460.78,36.79,PAID
PAY-3843,73f10d8a-5441-4182-9847-bbefcda7eb13,CorporateCardSettlement,2024-08-21T00:00:00,646.78,572.34,74.44,PAID
PAY-3844,740254f9-b67e-4dc2-99c6-82fde5cee2f9,BankTransfer,2024-02-19T00:00:00,1384.89,1306.25,78.64,PAID
PAY-3845,7406f245-b871-4cb4-9fc5-3a3b5cc9f00b,ExpenseReimbursement,2024-03-16T00:00:00,564.51,551.44,13.07,PAID
PAY-3846,741042d5-6b25-4709-9e0a-9e03fd251080,BankTransfer,2024-09-18T00:00:00,828.15,674.29,153.86,PAID
PAY-3847,7411b721-94bf-49b3-ab5a-e0f5683164b6,BankTransfer,2024-10-31T00:00:00,407.9,404.35,3.55,PAID
PAY-3848,74187006-9bd6-4291-aa63-0f48e5db1387,CorporateCardSettlement,2024-08-03T00:00:00,734.73,662.93,71.8,PAID
PAY-3849,74188f85-7d96-4a64-ba6c-d3b267f517cc,ExpenseReimbursement,2024-01-03T00:00:00,61.45,61.25,0.2,PAID
PAY-3850,741cd7a1-2bfd-4cf9-aa01-67119c59c125,BankTransfer,2024-04-08T00:00:00,286.11,263.12,22.99,PAID
PAY-3851,742441dd-5807-4333-91b6-9957d561e159,CorporateCardSettlement,2024-07-30T00:00:00,214.89,191.24,23.65,PAID
PAY-3852,7428aea5-77ba-4fb5-a5be-ebf2380d2db6,BankTransfer,2023-12-13T00:00:00,379.12,352.14,26.98,PAID
PAY-3853,742e7e5e-cb1b-4f1f-b79d-782259de29c8,ExpenseReimbursement,2024-02-15T00:00:00,58.3,54.98,3.32,PAID
PAY-3854,7441e249-9700-4bcf-89e7-385838fd2ee4,CorporateCardSettlement,2024-10-07T00:00:00,770.06,617.06,153.0,PAID
PAY-3855,744c7d74-a298-4194-b682-f2d2d5aa7b92,BankTransfer,2025-09-29T00:00:00,69.01,58.37,10.64,PAID
PAY-3856,7452bad6-a742-41a9-b21d-7bd9b4dbdd85,ExpenseReimbursement,2024-09-29T00:00:00,166.35,125.19,41.16,PAID
PAY-3857,7458869e-4604-4f25-8b0a-744081de2f8d,ExpenseReimbursement,2024-03-03T00:00:00,1297.13,1116.13,181.0,PAID
PAY-3858,745a170f-53ec-4272-812a-e3ea0ee39964,BankTransfer,2023-11-22T00:00:00,504.86,446.3,58.56,PAID
PAY-3859,74647910-6866-47b8-aa2d-2a0f49132d82,CorporateCardSettlement,2024-07-15T00:00:00,1137.65,1073.14,64.51,PAID
PAY-3860,747186c7-c197-49dc-ad98-ad0f6be32dcd,CorporateCardSettlement,2024-09-12T00:00:00,1466.3,1247.73,218.57,PAID
PAY-3861,74785395-ab57-4c85-bc67-040f3cff5ce2,CorporateCardSettlement,2025-04-12T00:00:00,756.2,694.86,61.34,PAID
PAY-3862,7481ccb0-2364-4b8f-8c4c-497711cae849,ExpenseReimbursement,2025-08-07T00:00:00,352.85,276.83,76.02,PAID
PAY-3863,74858184-5e4f-434a-9714-bec9661c02c9,ExpenseReimbursement,2025-09-09T00:00:00,252.74,251.88,0.86,PAID
PAY-3864,748c501f-a593-4b82-85f0-1ea7f3b0a4d2,BankTransfer,2025-08-05T00:00:00,114.02,110.89,3.13,PAID
PAY-3865,748c93fd-6365-416e-b7b3-a10c6f7dabc6,CorporateCardSettlement,2024-11-06T00:00:00,967.96,908.08,59.88,PAID
PAY-3866,749bec89-c1d9-4cdd-aaaf-94a853049ce4,BankTransfer,2025-02-16T00:00:00,116.25,87.54,28.71,PAID
PAY-3867,74a3733f-1995-4039-b3ea-e6ca76d3d3ca,CorporateCardSettlement,2025-02-19T00:00:00,724.22,642.84,81.38,PAID
PAY-3868,74b5f816-8767-422b-a392-5cb4e18c436e,BankTransfer,2025-05-20T00:00:00,1089.46,927.87,161.59,PAID
PAY-3869,74b9679b-99d5-45cc-a430-1e80bc72bdbf,CorporateCardSettlement,2024-03-12T00:00:00,1047.48,930.04,117.44,PAID
PAY-3870,74c224e6-866b-48a6-84f1-531bbbf4288b,CorporateCardSettlement,2024-03-23T00:00:00,437.48,334.95,102.53,PAID
PAY-3871,74cea90f-14da-4cb3-a0aa-71228eb21ea6,CorporateCardSettlement,2025-09-21T00:00:00,379.18,376.86,2.32,PAID
PAY-3872,74cf5be9-7230-406e-ae59-887c14502726,BankTransfer,2025-06-13T00:00:00,785.32,605.16,180.16,PAID
PAY-3873,74e3312a-60f8-43ba-8d9d-427f5445298d,ExpenseReimbursement,2025-03-26T00:00:00,718.28,573.93,144.35,PAID
PAY-3874,74ed8e1c-533c-4e8c-9c7a-750d3802bab1,ExpenseReimbursement,2024-12-06T00:00:00,732.82,586.54,146.28,PAID
PAY-3875,74ef117b-24f2-415d-9101-e9ee5fbaf05f,CorporateCardSettlement,2024-01-19T00:00:00,948.52,769.57,178.95,PAID
PAY-3876,74f2fc2e-62ea-4dfa-bf4f-2494ee570580,BankTransfer,2025-09-16T00:00:00,1059.92,807.69,252.23,PAID
PAY-3877,74f5f753-e6d3-4217-847b-4107110f287e,ExpenseReimbursement,2024-06-01T00:00:00,594.51,544.38,50.13,PAID
PAY-3878,74f7ea2f-1342-4cba-88f1-690a5995bb25,ExpenseReimbursement,2024-03-19T00:00:00,887.3,802.48,84.82,PAID
PAY-3879,74f7f98a-b74d-413d-9cc4-596e6556854d,CorporateCardSettlement,2025-05-30T00:00:00,631.29,551.29,80.0,PAID
PAY-3880,74ff63a2-b7a6-47bb-b9a2-c5eea2aa90f7,BankTransfer,2024-12-04T00:00:00,1294.66,1084.24,210.42,PAID
PAY-3881,751ab5c8-bd51-4eb9-8ea8-4542980cc44e,ExpenseReimbursement,2023-12-07T00:00:00,1074.46,838.54,235.92,PAID
PAY-3882,751bbcc3-68e2-445c-9827-dbd44acb54bb,CorporateCardSettlement,2024-01-02T00:00:00,870.09,690.5,179.59,PAID
PAY-3883,753a8719-e192-4993-955b-f6fc43d8241f,CorporateCardSettlement,2024-06-30T00:00:00,779.5,752.46,27.04,PAID
PAY-3884,753c4ac9-43d9-4885-ba66-37f565840c4c,CorporateCardSettlement,2024-04-04T00:00:00,786.56,672.72,113.84,PAID
PAY-3885,753e837b-ec75-4b09-ae4f-af3dd412d191,ExpenseReimbursement,2025-04-02T00:00:00,460.23,387.59,72.64,PAID
PAY-3886,75463b25-8933-4cf5-8f81-5d895dbbbb7f,CorporateCardSettlement,2025-02-07T00:00:00,620.58,592.49,28.09,PAID
PAY-3887,75519e55-26b9-4034-ac66-4ebe250681d4,CorporateCardSettlement,2025-01-03T00:00:00,584.06,485.3,98.76,PAID
PAY-3888,7561bd02-9922-41e0-940d-4eee3408419e,ExpenseReimbursement,2025-06-18T00:00:00,169.95,148.34,21.61,PAID
PAY-3889,75687a53-6d37-4e01-89db-425edab82a9f,CorporateCardSettlement,2025-02-10T00:00:00,310.8,300.21,10.59,PAID
PAY-3890,7570aa18-d2dc-49de-8332-38ffa6f5721f,CorporateCardSettlement,2023-12-22T00:00:00,735.02,698.32,36.7,PAID
PAY-3891,757778f5-deec-420f-8093-4d1a4bc74353,CorporateCardSettlement,2025-06-08T00:00:00,583.94,487.1,96.84,PAID
PAY-3892,757a71b6-5c0b-463a-801d-dd6cd56c80f3,BankTransfer,2024-07-30T00:00:00,414.49,326.82,87.67,PAID
PAY-3893,757f3cf8-5a24-4caa-8800-902743d5c060,BankTransfer,2025-09-09T00:00:00,1452.82,1178.82,274.0,PAID
PAY-3894,75832b77-046a-45ad-af37-61d013a6d326,ExpenseReimbursement,2024-02-01T00:00:00,1201.64,946.92,254.72,PAID
PAY-3895,7586e11e-45ed-4feb-949f-43d201d42970,CorporateCardSettlement,2024-07-23T00:00:00,1239.16,1059.78,179.38,PAID
PAY-3896,7589fa65-2681-489e-998d-1971d809c781,BankTransfer,2024-09-17T00:00:00,689.24,548.08,141.16,PAID
PAY-3897,759552fb-93bb-412d-90d9-4eff0f927ea0,BankTransfer,2025-08-10T00:00:00,1140.16,1012.57,127.59,PAID
PAY-3898,759720c7-693b-4560-a9f8-4c786418040b,ExpenseReimbursement,2024-09-09T00:00:00,639.81,513.83,125.98,PAID
PAY-3899,7598d7f0-c745-4d80-a002-38dbb1f3772e,ExpenseReimbursement,2025-05-01T00:00:00,888.47,799.82,88.65,PAID
PAY-3900,7599750d-58ff-4ded-a3ac-a5dd2aae67bb,BankTransfer,2025-06-14T00:00:00,627.26,539.82,87.44,PAID
PAY-3901,759a2da4-b728-4d7f-a935-a8e178a548ce,CorporateCardSettlement,2023-12-06T00:00:00,283.02,271.37,11.65,PAID
PAY-3902,75a008ff-0e32-466e-91a0-37ddd6b49595,ExpenseReimbursement,2024-06-28T00:00:00,993.51,820.94,172.57,PAID
PAY-3903,75a24a84-2d41-448d-8db2-b03254c09725,CorporateCardSettlement,2024-08-16T00:00:00,551.74,531.86,19.88,PAID
PAY-3904,75b2f8a3-0350-4843-900b-f840cf0eb75c,CorporateCardSettlement,2025-07-26T00:00:00,897.2,818.66,78.54,PAID
PAY-3905,75b3ff4e-bddf-4d40-abed-e107e27b5eeb,ExpenseReimbursement,2024-10-04T00:00:00,600.78,499.8,100.98,PAID
PAY-3906,75bea03c-54ac-4fc8-a030-0f2c267bd79e,BankTransfer,2025-08-24T00:00:00,752.72,712.4,40.32,PAID
PAY-3907,75c7a154-4df9-49d6-bafd-7d2a88077ec9,CorporateCardSettlement,2024-08-05T00:00:00,417.44,359.88,57.56,PAID
PAY-3908,75cdfd5d-d9a7-4bb9-b61c-f92c34a445fb,CorporateCardSettlement,2024-11-01T00:00:00,1430.32,1412.74,17.58,PAID
PAY-3909,75d102a7-adf5-4632-93aa-f64d08127691,CorporateCardSettlement,2024-10-18T00:00:00,358.43,285.65,72.78,PAID
PAY-3910,75d9e101-c3f4-40e6-9194-fe14eaf2d46c,BankTransfer,2024-07-23T00:00:00,1345.73,1288.83,56.9,PAID
PAY-3911,75edeeb2-e7dc-463e-9309-7178370de98e,CorporateCardSettlement,2025-03-03T00:00:00,521.86,483.66,38.2,PAID
PAY-3912,75f3d9d4-eaf0-4c76-bc9b-109413b88a3d,ExpenseReimbursement,2024-11-12T00:00:00,1401.34,1240.98,160.36,PAID
PAY-3913,75f5ea1e-b91d-49ab-ad3a-0a7472ba176f,ExpenseReimbursement,2024-05-04T00:00:00,180.1,174.38,5.72,PAID
PAY-3914,75f903b7-a037-43e6-9f80-56cdc6540eca,BankTransfer,2024-11-05T00:00:00,226.92,205.24,21.68,PAID
PAY-3915,75fc18a9-6c57-4223-a6bc-e031b8e23615,CorporateCardSettlement,2024-01-02T00:00:00,1395.13,1063.27,331.86,PAID
PAY-3916,7608e642-336d-4ea7-81a3-ae243c93e540,BankTransfer,2024-05-07T00:00:00,1477.41,1376.88,100.53,PAID
PAY-3917,760c49be-5b2d-4e20-b06a-76c52c5f241a,CorporateCardSettlement,2025-01-17T00:00:00,776.57,726.77,49.8,PAID
PAY-3918,761519f2-73b5-4ea4-82c7-71b0a1cde205,ExpenseReimbursement,2025-07-23T00:00:00,1491.23,1350.81,140.42,PAID
PAY-3919,76161432-80ba-4523-90ac-4a56179e4f96,ExpenseReimbursement,2024-07-10T00:00:00,1023.05,895.29,127.76,PAID
PAY-3920,7618a358-af60-4997-b90e-4eab7a437520,BankTransfer,2024-09-04T00:00:00,1079.27,881.23,198.04,PAID
PAY-3921,76216c6f-8950-45ff-8c89-4605ca655f94,ExpenseReimbursement,2024-01-08T00:00:00,470.1,360.42,109.68,PAID
PAY-3922,7621b61c-bd6c-48d6-9014-c92d8c13557c,BankTransfer,2025-10-06T00:00:00,1322.47,1308.56,13.91,PAID
PAY-3923,762739a0-14f5-4cb2-b8ed-7d4611d64d2c,CorporateCardSettlement,2024-11-03T00:00:00,501.1,439.03,62.07,PAID
PAY-3924,7627b8ac-979d-49c0-9130-c8c24307ff3a,ExpenseReimbursement,2023-10-09T00:00:00,1094.6,1012.11,82.49,PAID
PAY-3925,76438d41-bbef-490e-a813-1d6cbab63ab6,BankTransfer,2024-06-13T00:00:00,331.73,330.85,0.88,PAID
PAY-3926,764c57ab-b7b0-41c4-bdda-ec211b64e96c,CorporateCardSettlement,2024-11-18T00:00:00,449.78,420.79,28.99,PAID
PAY-3927,7655e051-b637-4d30-9f11-2786c522d46f,CorporateCardSettlement,2025-05-13T00:00:00,686.79,529.41,157.38,PAID
PAY-3928,765eabfe-af07-46b0-b764-caa4a6dc8abd,CorporateCardSettlement,2025-01-21T00:00:00,867.44,761.21,106.23,PAID
PAY-3929,766389a8-4fae-488c-9a76-ff3431ea068e,ExpenseReimbursement,2024-04-25T00:00:00,1195.38,1111.87,83.51,PAID
PAY-3930,766e78a4-2357-47f9-a7ef-8aa96f5c1b98,ExpenseReimbursement,2024-11-02T00:00:00,989.0,920.73,68.27,PAID
PAY-3931,768df522-b0fa-430b-b772-519e97655a07,ExpenseReimbursement,2025-02-25T00:00:00,1416.46,1213.97,202.49,PAID
PAY-3932,7696bf58-905f-4b8d-9d95-54d66a159ffd,BankTransfer,2024-03-28T00:00:00,1057.11,1046.34,10.77,PAID
PAY-3933,7698343a-2181-462f-8190-41dc4afe6ac7,CorporateCardSettlement,2023-10-06T00:00:00,577.09,546.28,30.81,PAID
PAY-3934,769b3eb8-5c36-4bb9-9ba2-3a601596ae7d,ExpenseReimbursement,2024-05-06T00:00:00,464.34,459.39,4.95,PAID
PAY-3935,76a4311c-921a-453f-a974-d444b694bae7,ExpenseReimbursement,2025-06-13T00:00:00,1000.88,812.53,188.35,PAID
PAY-3936,76a54da9-5b0a-4a30-a761-999ad0633b8c,BankTransfer,2024-11-30T00:00:00,1264.69,1168.74,95.95,PAID
PAY-3937,76a93cf9-fd3a-4c55-b74c-20c32612ab6f,ExpenseReimbursement,2024-12-20T00:00:00,275.96,244.0,31.96,PAID
PAY-3938,76ad002d-adb6-4932-bec9-ac6e5275acc2,CorporateCardSettlement,2025-05-21T00:00:00,1294.42,1232.6,61.82,PAID
PAY-3939,76aded07-b9d0-409b-bc97-3d6121dca474,BankTransfer,2024-09-30T00:00:00,1167.03,1027.83,139.2,PAID
PAY-3940,76aeb0ce-da61-4ed0-8762-00b85faf9c5d,CorporateCardSettlement,2025-03-11T00:00:00,1247.81,1108.35,139.46,PAID
PAY-3941,76c9988a-3581-4a66-a229-07194bbe0e0c,BankTransfer,2025-06-09T00:00:00,374.72,329.67,45.05,PAID
PAY-3942,76cf0583-f299-4a3a-b074-18df14690606,CorporateCardSettlement,2024-01-16T00:00:00,893.08,839.73,53.35,PAID
PAY-3943,76cffb99-e681-4905-a01a-8379de83f7dc,ExpenseReimbursement,2025-03-09T00:00:00,1235.22,969.29,265.93,PAID
PAY-3944,76d00088-6353-44f4-92e1-f19dceb3b250,ExpenseReimbursement,2025-07-24T00:00:00,1293.24,1099.96,193.28,PAID
PAY-3945,76d4edbf-596c-4b5c-b636-a681bef45e40,CorporateCardSettlement,2025-01-08T00:00:00,886.27,853.17,33.1,PAID
PAY-3946,76dca41a-e998-49ce-85d0-e2d5b65aa644,CorporateCardSettlement,2025-09-22T00:00:00,1064.62,1046.45,18.17,PAID
PAY-3947,76e86993-9037-48b5-9a8c-aa11500ac26b,ExpenseReimbursement,2024-01-23T00:00:00,1091.15,987.72,103.43,PAID
PAY-3948,76e981b3-3ba8-4e6b-bb35-7e5adaf80a88,ExpenseReimbursement,2024-07-26T00:00:00,16.14,13.47,2.67,PAID
PAY-3949,76f6cc98-3120-415c-bf0d-119eff4f3777,BankTransfer,2024-06-05T00:00:00,1013.51,840.9,172.61,PAID
PAY-3950,770fe8ed-7ded-4288-b0f7-0204162a0f9d,CorporateCardSettlement,2024-11-22T00:00:00,1107.4,1014.47,92.93,PAID
PAY-3951,77114919-a036-4c12-80cd-0766da14f732,ExpenseReimbursement,2025-05-30T00:00:00,121.54,117.17,4.37,PAID
PAY-3952,77183583-2054-4470-a366-e000bd064a06,ExpenseReimbursement,2025-03-10T00:00:00,1254.35,1093.01,161.34,PAID
PAY-3953,7719ae4c-e5e6-421f-9dd1-273b9213da62,ExpenseReimbursement,2024-05-08T00:00:00,1331.77,1146.56,185.21,PAID
PAY-3954,7727d9f3-a2f3-4a39-ad4f-828c69cb6d89,BankTransfer,2024-12-22T00:00:00,220.04,173.85,46.19,PAID
PAY-3955,7729d991-609e-4377-9302-6dbada764bdd,CorporateCardSettlement,2025-02-19T00:00:00,348.4,319.05,29.35,PAID
PAY-3956,772c3e6b-6789-4764-b878-d3dbf902f695,BankTransfer,2025-08-22T00:00:00,127.45,101.05,26.4,PAID
PAY-3957,772e743a-451a-4d5e-9dce-5b1661d2b37b,CorporateCardSettlement,2025-04-29T00:00:00,227.33,214.46,12.87,PAID
PAY-3958,7733a615-fa9b-4f93-9cc8-1222df8f3e12,BankTransfer,2024-04-15T00:00:00,262.37,259.11,3.26,PAID
PAY-3959,7734ad17-68fb-4d53-8130-bd2f67e7e9fe,BankTransfer,2025-04-21T00:00:00,584.23,459.35,124.88,PAID
PAY-3960,77371f6d-9618-429d-9dc2-54acc8d7c01d,ExpenseReimbursement,2023-11-25T00:00:00,738.4,733.82,4.58,PAID
PAY-3961,77595bbf-2832-462c-947b-be4140339b12,CorporateCardSettlement,2025-03-14T00:00:00,858.5,752.27,106.23,PAID
PAY-3962,775e9ab2-da36-412d-bda7-c295a1d14236,BankTransfer,2024-03-22T00:00:00,1472.64,1437.18,35.46,PAID
PAY-3963,776a7cb9-f3a5-4624-a1fb-291498939d8c,ExpenseReimbursement,2024-04-03T00:00:00,1259.24,1174.04,85.2,PAID
PAY-3964,776d320d-9479-43f2-890b-c6a5f15eca55,CorporateCardSettlement,2025-03-18T00:00:00,244.91,217.85,27.06,PAID
PAY-3965,776f4525-19a6-4a85-9e53-5e7791be3420,CorporateCardSettlement,2025-07-18T00:00:00,803.88,757.89,45.99,PAID
PAY-3966,7770ab4d-6e74-42ac-bf86-bbcab72a04fc,CorporateCardSettlement,2023-10-23T00:00:00,329.93,324.35,5.58,PAID
PAY-3967,7775af0e-4b3c-4ffe-b13b-40ce14744110,CorporateCardSettlement,2024-12-19T00:00:00,121.64,109.04,12.6,PAID
PAY-3968,777a1551-ac5e-4e16-90fa-817152db1ab4,ExpenseReimbursement,2025-03-31T00:00:00,1078.64,1038.25,40.39,PAID
PAY-3969,777eed11-4a13-424a-b65e-9620645ad12c,CorporateCardSettlement,2023-10-30T00:00:00,826.13,754.89,71.24,PAID
PAY-3970,7782fa35-0989-4709-9c3a-6eff64bdc7ae,ExpenseReimbursement,2025-09-07T00:00:00,626.38,557.25,69.13,PAID
PAY-3971,77853b4f-775d-4de8-a4d2-a12a5b88e0c5,BankTransfer,2024-11-08T00:00:00,301.31,298.83,2.48,PAID
PAY-3972,77873e36-76fa-41f1-8402-2f1b30b6ee2d,BankTransfer,2024-12-18T00:00:00,801.5,708.15,93.35,PAID
PAY-3973,778a08e7-35a5-4cb5-987d-aadc2b151ee4,CorporateCardSettlement,2024-05-24T00:00:00,1376.02,1372.72,3.3,PAID
PAY-3974,778da708-c5e9-4fa8-b9c3-3f8ed42458a1,BankTransfer,2023-10-11T00:00:00,832.2,712.37,119.83,PAID
PAY-3975,778fddca-af61-43fe-be08-c3f33ed0153d,CorporateCardSettlement,2024-09-11T00:00:00,1050.97,1009.85,41.12,PAID
PAY-3976,77976df1-4258-4d59-8b0c-7066933d1748,ExpenseReimbursement,2024-10-13T00:00:00,386.84,322.3,64.54,PAID
PAY-3977,77a80b82-0c8b-4cd2-8870-7d9bbbeed18f,BankTransfer,2025-02-20T00:00:00,251.93,193.32,58.61,PAID
PAY-3978,77ae06a3-f2e3-447a-8341-92a17d4f7b6c,ExpenseReimbursement,2025-07-11T00:00:00,710.97,617.58,93.39,PAID
PAY-3979,77af2142-bce9-4d18-bf00-f76471607860,CorporateCardSettlement,2025-04-07T00:00:00,943.35,742.51,200.84,PAID
PAY-3980,77b67693-7360-444c-bf5f-308987eeb6be,CorporateCardSettlement,2024-11-24T00:00:00,555.49,543.37,12.12,PAID
PAY-3981,77b8e2f5-c67c-4a5b-b7bf-5240f13564b0,BankTransfer,2025-01-19T00:00:00,686.25,618.97,67.28,PAID
